datetime,unix,open,high,low,close,volume
2020-08-14 06:00:00,1597356000000,3.6229,3.7696,3.5385,3.7503,56783.77
2020-08-14 07:00:00,1597359600000,3.7686,3.8118,3.7002,3.73,30724.0
2020-08-14 08:00:00,1597363200000,3.7207,3.7676,3.6325,3.6383,40138.58
2020-08-14 09:00:00,1597366800000,3.6383,3.674,3.6068,3.6348,43508.23
2020-08-14 10:00:00,1597370400000,3.6348,3.6511,3.5717,3.6118,56677.57
2020-08-14 11:00:00,1597374000000,3.5973,3.6479,3.58,3.625,44745.13
2020-08-14 12:00:00,1597377600000,3.6251,3.6644,3.59,3.6644,50311.86
2020-08-14 13:00:00,1597381200000,3.6502,3.7517,3.6501,3.6759,34694.52
2020-08-14 14:00:00,1597384800000,3.6758,3.6924,3.6425,3.6616,31351.47
2020-08-14 15:00:00,1597388400000,3.6617,3.6896,3.5,3.55,105414.82
2020-08-14 16:00:00,1597392000000,3.5327,3.5613,3.4628,3.525,125063.01
2020-08-14 17:00:00,1597395600000,3.5249,3.5279,3.4267,3.5111,84157.01
2020-08-14 18:00:00,1597399200000,3.5111,3.7,3.5111,3.693,89229.01
2020-08-14 19:00:00,1597402800000,3.6999,3.7598,3.64,3.7173,79718.45
2020-08-14 20:00:00,1597406400000,3.7036,3.7133,3.5599,3.56,60119.97
2020-08-14 21:00:00,1597410000000,3.56,3.5753,3.5106,3.5711,68746.49
2020-08-14 22:00:00,1597413600000,3.559,3.7,3.54,3.5615,55537.33
2020-08-14 23:00:00,1597417200000,3.5715,3.6193,3.5501,3.5788,25062.02
2020-08-15 00:00:00,1597420800000,3.5753,3.5881,3.5,3.5,62540.61
2020-08-15 01:00:00,1597424400000,3.5,3.5025,3.327,3.4031,119611.74
2020-08-15 02:00:00,1597428000000,3.3947,3.4385,3.3275,3.3841,92244.78
2020-08-15 03:00:00,1597431600000,3.3814,3.3927,3.321,3.3792,62862.34
2020-08-15 04:00:00,1597435200000,3.3792,3.4251,3.3598,3.425,25809.71
2020-08-15 05:00:00,1597438800000,3.4137,3.4693,3.4136,3.4528,30385.42
2020-08-15 06:00:00,1597442400000,3.466,3.4897,3.35,3.3677,49033.5
2020-08-15 07:00:00,1597446000000,3.3676,3.4193,3.3321,3.4099,37198.22
2020-08-15 08:00:00,1597449600000,3.4181,3.4242,3.1874,3.2756,109295.01
2020-08-15 09:00:00,1597453200000,3.283,3.3321,3.2714,3.2782,29553.86
2020-08-15 10:00:00,1597456800000,3.2783,3.3358,3.2783,3.3155,33696.16
2020-08-15 11:00:00,1597460400000,3.314,3.3485,3.314,3.3289,21878.38
2020-08-15 12:00:00,1597464000000,3.3305,3.3438,3.2137,3.2279,38314.48
2020-08-15 13:00:00,1597467600000,3.2301,3.5713,3.163,3.4199,190856.22
2020-08-15 14:00:00,1597471200000,3.42,3.5151,3.4098,3.457,47723.91
2020-08-15 15:00:00,1597474800000,3.4627,3.5621,3.456,3.5215,48305.5
2020-08-15 16:00:00,1597478400000,3.5216,3.5598,3.5215,3.5446,43054.82
2020-08-15 17:00:00,1597482000000,3.5446,3.74,3.5446,3.6886,98162.23
2020-08-15 18:00:00,1597485600000,3.6886,3.7,3.4852,3.4852,96212.83
2020-08-15 19:00:00,1597489200000,3.4847,3.5438,3.4477,3.45,25822.61
2020-08-15 20:00:00,1597492800000,3.4527,3.4639,3.42,3.433,34060.27
2020-08-15 21:00:00,1597496400000,3.4248,3.4852,3.38,3.4044,41096.28
2020-08-15 22:00:00,1597500000000,3.4167,3.4529,3.4054,3.447,11771.59
2020-08-15 23:00:00,1597503600000,3.4469,3.4697,3.4304,3.4324,10880.97
2020-08-16 00:00:00,1597507200000,3.4547,3.4627,3.4082,3.4154,11122.29
2020-08-16 01:00:00,1597510800000,3.4259,3.4654,3.3949,3.3949,13239.27
2020-08-16 02:00:00,1597514400000,3.4143,3.438,3.35,3.3764,24680.21
2020-08-16 03:00:00,1597518000000,3.3764,3.4048,3.34,3.3684,22199.59
2020-08-16 04:00:00,1597521600000,3.3684,3.3877,3.3656,3.3704,7532.73
2020-08-16 05:00:00,1597525200000,3.37,3.4727,3.18,3.2463,52951.68
2020-08-16 06:00:00,1597528800000,3.2347,3.2713,3.1943,3.2558,22063.54
2020-08-16 07:00:00,1597532400000,3.267,3.2738,3.15,3.173,35758.77
2020-08-16 08:00:00,1597536000000,3.173,3.2499,3.17,3.2414,53931.7
2020-08-16 09:00:00,1597539600000,3.2319,3.2602,3.17,3.2046,25265.36
2020-08-16 10:00:00,1597543200000,3.1855,3.2384,3.12,3.1463,54680.22
2020-08-16 11:00:00,1597546800000,3.1368,3.235,3.1244,3.1955,35829.55
2020-08-16 12:00:00,1597550400000,3.192,3.2602,3.1697,3.2436,28078.39
2020-08-16 13:00:00,1597554000000,3.2403,3.4907,3.2402,3.3178,85567.01
2020-08-16 14:00:00,1597557600000,3.3076,3.4384,3.3,3.4321,32101.86
2020-08-16 15:00:00,1597561200000,3.4323,3.47,3.33,3.4401,49743.04
2020-08-16 16:00:00,1597564800000,3.4401,3.4626,3.3501,3.353,28425.45
2020-08-16 17:00:00,1597568400000,3.3529,3.4073,3.3455,3.3957,18090.4
2020-08-16 18:00:00,1597572000000,3.392,3.47,3.3594,3.3955,39104.05
2020-08-16 19:00:00,1597575600000,3.3954,3.4263,3.34,3.4193,27279.77
2020-08-16 20:00:00,1597579200000,3.4193,3.4427,3.3503,3.3753,20632.29
2020-08-16 21:00:00,1597582800000,3.3629,3.3753,3.34,3.3594,23350.74
2020-08-16 22:00:00,1597586400000,3.348,3.42,3.348,3.3926,16091.82
2020-08-16 23:00:00,1597590000000,3.3928,3.4339,3.3705,3.3872,29668.76
2020-08-17 00:00:00,1597593600000,3.3911,3.4415,3.379,3.425,15809.42
2020-08-17 01:00:00,1597597200000,3.425,3.4628,3.4215,3.4469,24058.4
2020-08-17 02:00:00,1597600800000,3.4469,3.4726,3.4334,3.458,12426.01
2020-08-17 03:00:00,1597604400000,3.458,3.4726,3.4039,3.4071,13431.02
2020-08-17 04:00:00,1597608000000,3.4115,3.4426,3.401,3.4254,7135.99
2020-08-17 05:00:00,1597611600000,3.4121,3.4308,3.3638,3.3756,14610.71
2020-08-17 06:00:00,1597615200000,3.3913,3.397,3.36,3.3869,6988.91
2020-08-17 07:00:00,1597618800000,3.3674,3.3904,3.3601,3.3885,5805.66
2020-08-17 08:00:00,1597622400000,3.3885,3.3952,3.3606,3.3662,11334.25
2020-08-17 09:00:00,1597626000000,3.3663,3.3816,3.351,3.3549,24402.78
2020-08-17 10:00:00,1597629600000,3.3549,3.3738,3.3235,3.3482,35966.59
2020-08-17 11:00:00,1597633200000,3.3494,3.3692,3.3436,3.3502,15772.39
2020-08-17 12:00:00,1597636800000,3.3551,3.3666,3.2481,3.29,64368.1
2020-08-17 13:00:00,1597640400000,3.29,3.317,3.262,3.2825,39261.11
2020-08-17 14:00:00,1597644000000,3.2683,3.2892,3.2224,3.2395,35399.22
2020-08-17 15:00:00,1597647600000,3.2399,3.2646,3.2,3.2001,34453.31
2020-08-17 16:00:00,1597651200000,3.2034,3.3234,3.2002,3.2862,44849.71
2020-08-17 17:00:00,1597654800000,3.2862,3.297,3.2734,3.28,24025.0
2020-08-17 18:00:00,1597658400000,3.2789,3.2861,3.2669,3.2749,15015.96
2020-08-17 19:00:00,1597662000000,3.2708,3.3,3.2669,3.2891,16511.16
2020-08-17 20:00:00,1597665600000,3.2891,3.2934,3.2313,3.28,15843.03
2020-08-17 21:00:00,1597669200000,3.275,3.2911,3.15,3.2222,47121.53
2020-08-17 22:00:00,1597672800000,3.229,3.2421,3.1468,3.2031,39952.81
2020-08-17 23:00:00,1597676400000,3.2031,3.2117,3.1,3.1264,71371.53
2020-08-18 00:00:00,1597680000000,3.1347,3.215,3.1115,3.2001,43098.84
2020-08-18 01:00:00,1597683600000,3.204,3.2134,3.1422,3.157,32500.96
2020-08-18 02:00:00,1597687200000,3.157,3.169,3.1207,3.1377,24712.73
2020-08-18 03:00:00,1597690800000,3.1377,3.1694,3.11,3.1541,35562.29
2020-08-18 04:00:00,1597694400000,3.1546,3.1931,3.1461,3.1802,13001.2
2020-08-18 05:00:00,1597698000000,3.1773,3.2,3.177,3.193,2845.45
2020-08-18 06:00:00,1597701600000,3.1932,3.2,3.15,3.1668,23324.7
2020-08-18 07:00:00,1597705200000,3.16,3.1601,3.1,3.11,18718.99
2020-08-18 08:00:00,1597708800000,3.11,3.1172,3.0333,3.0512,67679.34
2020-08-18 09:00:00,1597712400000,3.05,3.0553,3.0,3.0241,64829.1
2020-08-18 10:00:00,1597716000000,3.015,3.1277,3.015,3.0562,76968.39
2020-08-18 11:00:00,1597719600000,3.0551,3.0617,3.01,3.0328,33610.92
2020-08-18 12:00:00,1597723200000,3.0208,3.0671,3.015,3.0426,23611.7
2020-08-18 13:00:00,1597726800000,3.0669,3.0669,3.0,3.0122,34895.2
2020-08-18 14:00:00,1597730400000,3.0085,3.0197,2.9003,2.916,70804.5
2020-08-18 15:00:00,1597734000000,2.9132,2.99,2.878,2.99,87956.91
2020-08-18 16:00:00,1597737600000,2.99,2.99,2.91,2.918,36213.28
2020-08-18 17:00:00,1597741200000,2.918,3.25,2.918,3.1785,160393.5
2020-08-18 18:00:00,1597744800000,3.1608,3.2477,3.0874,3.1269,83023.12
2020-08-18 19:00:00,1597748400000,3.1269,3.1431,3.05,3.0672,29491.02
2020-08-18 20:00:00,1597752000000,3.0501,3.0668,3.0,3.044,36343.72
2020-08-18 21:00:00,1597755600000,3.0353,3.0968,2.9002,2.9472,49444.82
2020-08-18 22:00:00,1597759200000,2.936,3.4416,2.8105,3.3217,611762.85
2020-08-18 23:00:00,1597762800000,3.3219,3.7092,3.3104,3.3621,676678.58
2020-08-19 00:00:00,1597766400000,3.3777,3.4501,3.258,3.4394,207143.98
2020-08-19 01:00:00,1597770000000,3.4394,3.4891,3.3613,3.381,106750.81
2020-08-19 02:00:00,1597773600000,3.3913,3.4527,3.365,3.4235,47253.72
2020-08-19 03:00:00,1597777200000,3.4255,3.5832,3.4254,3.5289,56800.91
2020-08-19 04:00:00,1597780800000,3.5289,3.5543,3.4276,3.4276,30956.92
2020-08-19 05:00:00,1597784400000,3.4317,3.55,3.4088,3.4511,46316.21
2020-08-19 06:00:00,1597788000000,3.4511,3.478,3.381,3.381,37793.32
2020-08-19 07:00:00,1597791600000,3.3811,3.4066,3.32,3.3407,36393.12
2020-08-19 08:00:00,1597795200000,3.334,3.49,3.3335,3.3986,67029.84
2020-08-19 09:00:00,1597798800000,3.3976,3.487,3.3976,3.4691,32174.22
2020-08-19 10:00:00,1597802400000,3.4842,3.4872,3.325,3.33,54457.47
2020-08-19 11:00:00,1597806000000,3.3387,3.3529,3.0814,3.1075,136463.77
2020-08-19 12:00:00,1597809600000,3.1001,3.1427,2.8667,3.0363,158082.08
2020-08-19 13:00:00,1597813200000,3.0364,3.0934,2.9,2.9242,93717.74
2020-08-19 14:00:00,1597816800000,2.9121,3.0291,2.8,3.0291,117064.0
2020-08-19 15:00:00,1597820400000,3.0291,3.0732,2.9503,3.0375,59755.23
2020-08-19 16:00:00,1597824000000,3.0376,3.1799,3.0375,3.09,73855.53
2020-08-19 17:00:00,1597827600000,3.0903,3.14,3.09,3.1099,35951.58
2020-08-19 18:00:00,1597831200000,3.0987,3.1099,3.0,3.0203,29095.95
2020-08-19 19:00:00,1597834800000,3.0203,3.0419,3.0,3.01,26167.28
2020-08-19 20:00:00,1597838400000,3.01,3.0928,3.0,3.0926,34672.62
2020-08-19 21:00:00,1597842000000,3.0927,3.1307,3.026,3.0395,52339.69
2020-08-19 22:00:00,1597845600000,3.0331,3.0894,3.0005,3.0007,43692.12
2020-08-19 23:00:00,1597849200000,3.0134,3.0522,2.98,3.008,66593.01
2020-08-20 00:00:00,1597852800000,2.9955,3.0267,2.9012,2.9717,64452.86
2020-08-20 01:00:00,1597856400000,2.9717,3.0291,2.9589,3.0023,25229.47
2020-08-20 02:00:00,1597860000000,2.9936,3.0056,2.9314,2.9737,45280.49
2020-08-20 03:00:00,1597863600000,2.9722,3.0088,2.93,2.9404,45584.95
2020-08-20 04:00:00,1597867200000,2.9407,2.9729,2.82,2.8725,86338.34
2020-08-20 05:00:00,1597870800000,2.8884,2.9515,2.8725,2.9012,41028.0
2020-08-20 06:00:00,1597874400000,2.9038,2.9735,2.8924,2.9306,21609.54
2020-08-20 07:00:00,1597878000000,2.9202,2.9319,2.8769,2.8868,22607.98
2020-08-20 08:00:00,1597881600000,2.8962,3.053,2.8871,3.0,53952.2
2020-08-20 09:00:00,1597885200000,3.0,3.0321,2.9783,3.0171,18947.25
2020-08-20 10:00:00,1597888800000,3.0178,3.0355,2.9995,3.0145,25161.16
2020-08-20 11:00:00,1597892400000,3.0,3.0042,2.9122,2.9291,15524.17
2020-08-20 12:00:00,1597896000000,2.9291,2.9878,2.92,2.9751,21367.84
2020-08-20 13:00:00,1597899600000,2.9734,2.9778,2.9279,2.9382,29418.42
2020-08-20 14:00:00,1597903200000,2.943,3.03,2.9228,3.0018,25429.53
2020-08-20 15:00:00,1597906800000,3.0072,3.0493,2.968,2.998,36380.73
2020-08-20 16:00:00,1597910400000,2.9955,3.0914,2.9895,3.0748,62649.54
2020-08-20 17:00:00,1597914000000,3.077,3.17,3.0554,3.1623,84450.3
2020-08-20 18:00:00,1597917600000,3.1623,3.1898,3.109,3.154,49623.53
2020-08-20 19:00:00,1597921200000,3.154,3.16,3.1123,3.1508,34558.94
2020-08-20 20:00:00,1597924800000,3.151,3.1685,3.1228,3.1399,17378.71
2020-08-20 21:00:00,1597928400000,3.13,3.1899,3.109,3.1638,41599.8
2020-08-20 22:00:00,1597932000000,3.1638,3.2096,3.1616,3.19,70913.83
2020-08-20 23:00:00,1597935600000,3.1899,3.35,3.1814,3.3254,95267.68
2020-08-21 00:00:00,1597939200000,3.3441,3.445,3.18,3.3159,228068.05
2020-08-21 01:00:00,1597942800000,3.3159,3.4,3.2907,3.3563,56686.12
2020-08-21 02:00:00,1597946400000,3.3568,3.36,3.2594,3.2594,52628.49
2020-08-21 03:00:00,1597950000000,3.2634,3.3332,3.25,3.3261,32242.24
2020-08-21 04:00:00,1597953600000,3.3333,3.4106,3.25,3.2828,54442.32
2020-08-21 05:00:00,1597957200000,3.2828,3.29,3.2384,3.2818,91085.82
2020-08-21 06:00:00,1597960800000,3.2716,3.3,3.1461,3.177,63045.15
2020-08-21 07:00:00,1597964400000,3.1717,3.2168,3.1717,3.2038,17005.5
2020-08-21 08:00:00,1597968000000,3.2038,3.2134,3.1104,3.1869,49014.59
2020-08-21 09:00:00,1597971600000,3.187,3.196,3.1376,3.1723,54061.9
2020-08-21 10:00:00,1597975200000,3.1704,3.2263,3.1346,3.2179,56621.23
2020-08-21 11:00:00,1597978800000,3.2179,3.24,3.132,3.16,51802.87
2020-08-21 12:00:00,1597982400000,3.1599,3.2168,3.153,3.2,33079.7
2020-08-21 13:00:00,1597986000000,3.1891,3.1891,3.0,3.0627,116042.61
2020-08-21 14:00:00,1597989600000,3.0591,3.1,3.0393,3.089,75058.8
2020-08-21 15:00:00,1597993200000,3.0968,3.1094,3.0433,3.0718,23135.34
2020-08-21 16:00:00,1597996800000,3.0617,3.1362,3.06,3.0845,46917.35
2020-08-21 17:00:00,1598000400000,3.0922,3.1377,3.0845,3.1086,19348.1
2020-08-21 18:00:00,1598004000000,3.1076,3.1076,3.0185,3.0696,66289.4
2020-08-21 19:00:00,1598007600000,3.0691,3.12,3.0357,3.0918,55755.62
2020-08-21 20:00:00,1598011200000,3.0918,3.0989,3.0,3.05,87673.08
2020-08-21 21:00:00,1598014800000,3.05,3.0707,3.01,3.017,33552.48
2020-08-21 22:00:00,1598018400000,3.017,3.1,3.017,3.0633,27269.88
2020-08-21 23:00:00,1598022000000,3.0564,3.1636,2.9738,3.0127,88310.77
2020-08-22 00:00:00,1598025600000,3.0149,3.0706,3.0128,3.0137,22797.58
2020-08-22 01:00:00,1598029200000,3.0137,3.0553,3.0,3.0553,13445.6
2020-08-22 02:00:00,1598032800000,3.0553,3.0812,2.9877,3.0291,35535.26
2020-08-22 03:00:00,1598036400000,3.0143,3.0704,3.0142,3.0483,9623.02
2020-08-22 04:00:00,1598040000000,3.0483,3.1137,2.9734,2.9883,17423.26
2020-08-22 05:00:00,1598043600000,2.9877,3.1112,2.89,2.9378,77490.78
2020-08-22 06:00:00,1598047200000,2.9376,2.9861,2.921,2.9605,34982.52
2020-08-22 07:00:00,1598050800000,2.9605,3.0006,2.921,2.9317,36664.16
2020-08-22 08:00:00,1598054400000,2.9213,2.9386,2.85,2.85,64249.64
2020-08-22 09:00:00,1598058000000,2.85,2.8545,2.8,2.8315,58758.01
2020-08-22 10:00:00,1598061600000,2.83,2.8596,2.808,2.838,62151.11
2020-08-22 11:00:00,1598065200000,2.8303,2.8437,2.8008,2.814,41616.74
2020-08-22 12:00:00,1598068800000,2.82,2.824,2.8037,2.8052,18519.05
2020-08-22 13:00:00,1598072400000,2.8186,2.8313,2.7431,2.8249,68806.56
2020-08-22 14:00:00,1598076000000,2.8197,2.8463,2.7452,2.7721,125277.4
2020-08-22 15:00:00,1598079600000,2.7721,2.8099,2.7562,2.805,47324.97
2020-08-22 16:00:00,1598083200000,2.8029,2.8411,2.8,2.81,44278.22
2020-08-22 17:00:00,1598086800000,2.8009,2.8377,2.7876,2.834,23996.39
2020-08-22 18:00:00,1598090400000,2.826,2.863,2.8253,2.8501,25118.15
2020-08-22 19:00:00,1598094000000,2.851,2.8655,2.85,2.8599,14809.97
2020-08-22 20:00:00,1598097600000,2.8599,3.16,2.8586,3.0218,175522.73
2020-08-22 21:00:00,1598101200000,3.0295,3.1121,3.0295,3.1121,136116.71
2020-08-22 22:00:00,1598104800000,3.1121,3.1379,3.03,3.0399,45150.06
2020-08-22 23:00:00,1598108400000,3.042,3.0885,3.039,3.061,34275.14
2020-08-23 00:00:00,1598112000000,3.0601,3.0733,3.0499,3.0499,21490.47
2020-08-23 01:00:00,1598115600000,3.05,3.2,3.0499,3.118,53622.12
2020-08-23 02:00:00,1598119200000,3.12,3.1577,3.0977,3.1237,16676.99
2020-08-23 03:00:00,1598122800000,3.143,3.1529,3.039,3.0536,19049.04
2020-08-23 04:00:00,1598126400000,3.0536,3.0661,2.979,3.0081,42505.17
2020-08-23 05:00:00,1598130000000,3.0081,3.0432,3.0003,3.0331,6050.62
2020-08-23 06:00:00,1598133600000,3.0333,3.0427,3.0121,3.0121,11697.53
2020-08-23 07:00:00,1598137200000,3.0128,3.0377,3.0108,3.0126,12354.99
2020-08-23 08:00:00,1598140800000,3.0224,3.0368,3.0014,3.0343,32197.89
2020-08-23 09:00:00,1598144400000,3.0343,3.1003,3.0276,3.1003,29928.97
2020-08-23 10:00:00,1598148000000,3.1019,3.2295,3.0922,3.2295,74593.3
2020-08-23 11:00:00,1598151600000,3.2112,3.2857,3.1121,3.1121,89320.59
2020-08-23 12:00:00,1598155200000,3.1122,3.2111,3.1103,3.1453,37422.18
2020-08-23 13:00:00,1598158800000,3.1464,3.1569,3.0483,3.0501,51177.81
2020-08-23 14:00:00,1598162400000,3.0641,3.1306,3.06,3.1286,34426.74
2020-08-23 15:00:00,1598166000000,3.1281,3.1301,3.0618,3.0723,37065.83
2020-08-23 16:00:00,1598169600000,3.07,3.0707,3.0292,3.035,15655.67
2020-08-23 17:00:00,1598173200000,3.0349,3.0639,3.0258,3.0638,31875.77
2020-08-23 18:00:00,1598176800000,3.0601,3.0782,3.0303,3.0442,24266.96
2020-08-23 19:00:00,1598180400000,3.0442,3.067,3.034,3.034,23025.46
2020-08-23 20:00:00,1598184000000,3.034,3.0505,3.0073,3.0265,15502.54
2020-08-23 21:00:00,1598187600000,3.0285,3.0751,3.0175,3.0419,28625.24
2020-08-23 22:00:00,1598191200000,3.0391,3.11,3.0391,3.08,29919.16
2020-08-23 23:00:00,1598194800000,3.08,3.1301,3.0584,3.1301,28495.1
2020-08-24 00:00:00,1598198400000,3.1299,3.35,3.1105,3.3425,254595.74
2020-08-24 01:00:00,1598202000000,3.3421,3.3451,3.2705,3.276,73348.97
2020-08-24 02:00:00,1598205600000,3.276,3.39,3.276,3.3542,54660.0
2020-08-24 03:00:00,1598209200000,3.35,3.4,3.3133,3.3917,50716.46
2020-08-24 04:00:00,1598212800000,3.399,3.4,3.1949,3.2865,90331.46
2020-08-24 05:00:00,1598216400000,3.2901,3.4,3.29,3.3915,37261.32
2020-08-24 06:00:00,1598220000000,3.3923,3.4,3.3148,3.3248,25417.33
2020-08-24 07:00:00,1598223600000,3.3282,3.3383,3.25,3.25,28206.2
2020-08-24 08:00:00,1598227200000,3.2658,3.2856,3.2144,3.2506,23629.96
2020-08-24 09:00:00,1598230800000,3.2377,3.2829,3.2377,3.2715,8704.44
2020-08-24 10:00:00,1598234400000,3.2795,3.3711,3.2794,3.3525,30640.85
2020-08-24 11:00:00,1598238000000,3.3356,3.3615,3.28,3.285,27733.73
2020-08-24 12:00:00,1598241600000,3.285,3.3166,3.26,3.278,32197.15
2020-08-24 13:00:00,1598245200000,3.2778,3.3181,3.2572,3.3125,18122.61
2020-08-24 14:00:00,1598248800000,3.3125,3.4695,3.305,3.4614,90410.18
2020-08-24 15:00:00,1598252400000,3.468,3.4849,3.398,3.4479,74537.01
2020-08-24 16:00:00,1598256000000,3.4478,3.5964,3.408,3.5944,109213.84
2020-08-24 17:00:00,1598259600000,3.58,3.62,3.5048,3.5429,134340.83
2020-08-24 18:00:00,1598263200000,3.5429,3.56,3.3694,3.45,151451.82
2020-08-24 19:00:00,1598266800000,3.45,3.4693,3.326,3.4632,46018.62
2020-08-24 20:00:00,1598270400000,3.4707,3.5097,3.4594,3.4806,33582.76
2020-08-24 21:00:00,1598274000000,3.4806,3.5727,3.48,3.5727,36476.49
2020-08-24 22:00:00,1598277600000,3.5727,3.5727,3.4814,3.4939,51443.49
2020-08-24 23:00:00,1598281200000,3.4831,3.4907,3.3888,3.4696,55141.76
2020-08-25 00:00:00,1598284800000,3.4696,3.5356,3.4384,3.4728,64799.4
2020-08-25 01:00:00,1598288400000,3.4738,3.5363,3.4662,3.5265,33789.98
2020-08-25 02:00:00,1598292000000,3.5084,3.5324,3.2827,3.326,112941.08
2020-08-25 03:00:00,1598295600000,3.3275,3.3341,3.25,3.2812,39133.48
2020-08-25 04:00:00,1598299200000,3.2768,3.3244,3.21,3.2832,37899.68
2020-08-25 05:00:00,1598302800000,3.2761,3.3226,3.2692,3.28,31115.52
2020-08-25 06:00:00,1598306400000,3.28,3.2899,3.23,3.245,27467.81
2020-08-25 07:00:00,1598310000000,3.2451,3.356,3.2451,3.3405,44403.57
2020-08-25 08:00:00,1598313600000,3.3406,3.3654,3.291,3.3079,45028.07
2020-08-25 09:00:00,1598317200000,3.2953,3.3472,3.2953,3.333,28158.73
2020-08-25 10:00:00,1598320800000,3.3331,3.3406,3.1421,3.1948,113866.3
2020-08-25 11:00:00,1598324400000,3.1948,3.2,3.15,3.1503,40471.61
2020-08-25 12:00:00,1598328000000,3.1506,3.2151,3.1362,3.2069,33946.23
2020-08-25 13:00:00,1598331600000,3.2069,3.2259,3.2,3.2229,34814.93
2020-08-25 14:00:00,1598335200000,3.2108,3.2229,3.133,3.133,31253.81
2020-08-25 15:00:00,1598338800000,3.133,3.1614,3.0601,3.1508,67012.38
2020-08-25 16:00:00,1598342400000,3.15,3.16,3.0691,3.1572,47119.6
2020-08-25 17:00:00,1598346000000,3.1501,3.2338,3.1,3.22,48501.62
2020-08-25 18:00:00,1598349600000,3.2337,3.2379,3.1454,3.199,29971.45
2020-08-25 19:00:00,1598353200000,3.199,3.2049,3.1625,3.18,18628.19
2020-08-25 20:00:00,1598356800000,3.18,3.22,3.1385,3.1925,62711.54
2020-08-25 21:00:00,1598360400000,3.1819,3.2294,3.1298,3.142,55772.43
2020-08-25 22:00:00,1598364000000,3.142,3.142,3.0001,3.0886,106615.0
2020-08-25 23:00:00,1598367600000,3.1,3.1376,3.03,3.11,50467.08
2020-08-26 00:00:00,1598371200000,3.11,3.1419,3.0716,3.1008,48452.14
2020-08-26 01:00:00,1598374800000,3.0841,3.1419,3.0544,3.1011,83206.49
2020-08-26 02:00:00,1598378400000,3.0949,3.2495,3.07,3.2183,84132.5
2020-08-26 03:00:00,1598382000000,3.2094,3.2141,3.0445,3.12,36193.64
2020-08-26 04:00:00,1598385600000,3.1215,3.1309,3.1,3.1002,17084.68
2020-08-26 05:00:00,1598389200000,3.1003,3.1242,3.1001,3.1099,8853.14
2020-08-26 06:00:00,1598392800000,3.124,3.2183,3.1099,3.2132,7439.33
2020-08-26 07:00:00,1598396400000,3.2217,3.2854,3.17,3.25,49486.48
2020-08-26 08:00:00,1598400000000,3.2576,3.2662,3.2,3.2,24505.54
2020-08-26 09:00:00,1598403600000,3.2003,3.2244,3.1809,3.1969,22548.4
2020-08-26 10:00:00,1598407200000,3.1969,3.2907,3.1881,3.2751,44529.03
2020-08-26 11:00:00,1598410800000,3.2765,3.4136,3.2611,3.378,96816.53
2020-08-26 12:00:00,1598414400000,3.37,3.52,3.3259,3.4306,163570.97
2020-08-26 13:00:00,1598418000000,3.4305,3.55,3.4062,3.5476,123800.7
2020-08-26 14:00:00,1598421600000,3.5439,3.5769,3.3155,3.3553,206877.77
2020-08-26 15:00:00,1598425200000,3.3553,3.456,3.2836,3.443,79613.16
2020-08-26 16:00:00,1598428800000,3.443,3.4499,3.3288,3.334,70159.39
2020-08-26 17:00:00,1598432400000,3.3359,3.4266,3.3342,3.4,31119.37
2020-08-26 18:00:00,1598436000000,3.3945,3.5139,3.35,3.5065,80795.2
2020-08-26 19:00:00,1598439600000,3.5099,3.614,3.4237,3.605,160737.73
2020-08-26 20:00:00,1598443200000,3.605,3.6886,3.4097,3.475,252801.04
2020-08-26 21:00:00,1598446800000,3.475,3.6428,3.45,3.5357,110526.75
2020-08-26 22:00:00,1598450400000,3.5439,3.6346,3.5439,3.5899,88073.22
2020-08-26 23:00:00,1598454000000,3.59,3.68,3.5821,3.6567,107628.02
2020-08-27 00:00:00,1598457600000,3.6487,3.6955,3.6047,3.6949,98368.81
2020-08-27 01:00:00,1598461200000,3.6901,3.7999,3.6297,3.6605,203782.91
2020-08-27 02:00:00,1598464800000,3.6709,3.6865,3.59,3.6323,70899.9
2020-08-27 03:00:00,1598468400000,3.6458,3.6945,3.6151,3.627,44224.69
2020-08-27 04:00:00,1598472000000,3.6342,3.68,3.535,3.535,48093.0
2020-08-27 05:00:00,1598475600000,3.5472,3.5568,3.5,3.5428,69484.12
2020-08-27 06:00:00,1598479200000,3.5331,3.5435,3.5,3.5053,27157.65
2020-08-27 07:00:00,1598482800000,3.5053,3.588,3.5,3.5684,63916.66
2020-08-27 08:00:00,1598486400000,3.5557,3.644,3.5556,3.6008,56436.87
2020-08-27 09:00:00,1598490000000,3.6009,3.6341,3.5704,3.5708,46058.22
2020-08-27 10:00:00,1598493600000,3.5709,3.5761,3.4761,3.5,82818.49
2020-08-27 11:00:00,1598497200000,3.5002,3.5622,3.4825,3.5037,43540.72
2020-08-27 12:00:00,1598500800000,3.4901,3.5241,3.49,3.5004,21526.28
2020-08-27 13:00:00,1598504400000,3.5004,3.5027,3.4242,3.4337,98468.13
2020-08-27 14:00:00,1598508000000,3.43,3.5107,3.39,3.5052,83620.93
2020-08-27 15:00:00,1598511600000,3.5057,3.8,3.5052,3.697,232484.67
2020-08-27 16:00:00,1598515200000,3.6991,3.8575,3.6594,3.8038,209586.43
2020-08-27 17:00:00,1598518800000,3.8078,3.8078,3.6859,3.7303,148751.03
2020-08-27 18:00:00,1598522400000,3.7236,3.7305,3.6219,3.6701,83038.99
